	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012849_HMP	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
Thermococcus	0.16116035455278	0.0136140860410238	0.147836912542795	0.0676690488372477	0.547645125958379	0.242333082643937	0.0868055555555556	0.162255715006851	0.29673590504451	0.06546014632268	0.648476691545332	0.469483568075117	0.0357717760686818	1.43884892086331	0.226996351844345	0	0	0.380228136882129	0	0	0.218667625209681	0.164316760309552	0.145130221389556	8.48115299334811	0.201375508456433	0.307027027027027	0.485035170796745	0.155726747791574	2.20422852001799	1.18127147766323	0.382273821322384	0.0233021503433794	3.1434184675835	1.23739688359303	0.0920121535477636	0.206133195259913	0.740692612565785	0.251577350051913	0.194881332632515	0.0264157474290191	0.602611315701373	0.192475017797348	1.35884140890399	3.58730158730159	0.220741357767597	1.56836461126005	4.12844036697248	1.54129284564067	3.69718309859155	2.70829026255944	3.73119358074223	1.14921889028551	0.400185800550255	0.309856212791143	1.52671755725191	0.709219858156028	0.519169329073482	1.66708136352326	1.73488293751053	5.26932084309133	2.8026581912742	3.54430379746835	0.178352469066994	2.8184892897407	0.00816643255133456	4.27113954694795	0	0.254733803175681	1.25775521714608	1.37562094000764	0.226358998614818	1.18525542254356	4.08423739629866	1.97033429267213	0.0775840332059662	1.32517838939857	1.07791956689869	1.19071244294503	0.10386373078521	0.0109606887070458	0.546532214610115	0.741060507950212	0.906123642032445	0.53159435261708	0.0915981588770066	1.36223525902357	0.024627075710667	0.232833040799513	1.8433838239497	0.372200355451339	3.05114296784192	0.0183419529594414	0.188134112746086	0.107293301832443	1.88483229444939	0.24649222601441	0.330972192149463	0.030494777769307	1.14094340693648	1.57643642397843
Candidatus_Methanomethylophilus	0	0	0	0.00165046460578653	0	0.0250689395838556	0	0.0306483017235163	0	0.00385059684251059	0.0122354092744402	0	0	2.87769784172662	0.00810701256586948	0	0.862068965517241	1.14068441064639	0	0	0.164749580637431	0.0530054065514683	0.0725651106947779	0.277161862527716	0.0347891243845001	0.08	0.0804560709852421	0.052368286867963	1.34952766531714	0.859106529209622	0.139223181839634	0.00759283550514611	1.50622134905043	0.484483435904151	0.00882610585590058	0.0664315510790242	0.441816646091872	0.0678859516013098	0.0347713581045567	0.0120692639115346	0.0948554848789198	0.0738260342236401	0.625782227784731	0.920634920634921	0.133277800916285	0.536193029490617	4.47247706422018	1.40326662065792	2.99295774647887	1.48852594583419	0.762286860581745	0.82600107739271	0.446635938114124	1.44135361905093	0.413486005089059	0.14719657433427	0.0479233226837061	0.630339222028697	0.378979282465892	0.936768149882904	1.24241548685351	3.18264014466546	0.0111470293166871	1.46561443066516	0.00118068904356644	1.78108248314024	0	5.12864057060372	0.219966159052453	0.840657241115781	0.0168924625831954	1.37489629015053	2.16975111678366	1.72680982953288	0.0174564074713424	0.346585117227319	0.546210363495746	1.42885493153403	0.020772746157042	0.00313162534487024	0.026941728889231	0.208648104180157	0.409217128659814	0.133436639118457	0.0480890334104285	2.69464054887143	0.00393205410506449	0.118207543790522	1.42897970848814	0.156324149289563	1.30763270050368	0.00622316261123903	0.0604716790969563	0.0274839984989509	0.281982784208964	0.0606750094804702	0.126821120356336	0.0152473888846535	0.278140432536754	2.7276498651732
Candidatus_Methanoplasma	0	0	0.497976968565204	0.0181551106636518	0	0	0	0.0252397778899546	0	0	0.0244708185488805	0	0	0	0	0	0	0.760456273764259	0	0	0.0988497483824587	0.0190819463585286	0.00263873129799193	0.0554323725055432	0.000669021622778848	0.0227027027027027	0.02183807641028	0.00964678968620371	0	0.0429553264604811	0.0424748690358205	0.000916376698896944	0.0654878847413229	0.098206101872463	0.00198587381757763	0	0.0714703398089793	0.00598993690599792	0.00646908987991752	0.00387127333011486	0.0111594688092847	0.00263664407941572	0.19667441444663	0.0317460317460317	0.0333194502290712	0.120643431635389	0.114678899082569	0.0690131124913734	0.733568075117371	0.289435600578871	0.220661985957874	0.0359130903214222	0.032157787544217	0.504821919715907	0.0636132315521628	0.0267630135153218	0.000998402555910543	0.00829393713195654	0.00842176183257537	3.22014051522248	0.0577867668303958	0.0723327305605787	0.00557351465834355	0	3.27969178768456e-05	0.0691682517724364	0	0	0.0789622109419064	0.0764233855559801	0	0.0711153253526135	0	0	0.0135772058110441	0.0101936799184506	0.00966744006187162	0.00661506912747238	0	0.00375795041384429	0.00384881841274729	0	0	0.0172176308539945	0	0.00994332305856617	0.00206950216056026	0.00358204678153097	0.071448985424407	0.00558300533177009	0.0193723363037582	0	0	0.0169132298455082	0.00742059958444642	0	0.00618639611494324	0	0.102174036442073	1.35863928645509
Methanomassiliicoccus	0	0	0.0155617802676626	0.00330092921157306	0	0.0334252527784741	0	0.00721136511141559	0	0.00385059684251059	0.0734124556466414	0	0	0.719424460431655	0	0	0	0	0	0	0.0658998322549724	0.0689070285169087	0.0118742908409637	0	0.0367961892528367	0.0313513513513514	0.0252861937382189	0.0509901740556482	0.35987404408457	0.536941580756014	0.0613525886072962	0.00288004105367611	0.654878847413229	0.0458295142071494	0.0364076866555899	0.0185617569191391	0.279384055616919	0.0159731650826611	0.012938179759835	0.00250494156654491	0.223189376185694	0.113375695414876	0.250312891113892	0.380952380952381	0.0333194502290712	0.14745308310992	0.344036697247706	0.0230043708304578	0.117370892018779	0.165391771759355	0.0802407221664995	0.0897827258035554	0.014292350019652	0.0417783657695923	0.22264631043257	0.0334537668941523	0.0119808306709265	0.149290868375218	0.32844871147044	0.234192037470726	1.76249638832707	11.24773960217	0.0167205439750307	1.57835400225479	0.000327969178768456	0.121044440601764	0	0.00849112677252271	0.101522842639594	0.649598777225831	0.0135139700665563	0.225198530283276	1.148691767709	0.2140063463951	0.0271544116220882	0.112130479102956	0.0386697602474865	0.0992260369120857	0.00692424871901399	0.00313162534487024	0.0885228234931876	0.244621915245701	0.0584595898085448	63.3888601928375	0.00686986191577549	0.775579198568161	0.00144865151239218	0.0429845613783716	0.257216347527865	0.0102355097749118	0.377760557923286	0.00720576723406625	0.0335953772760868	0.00898515335542624	0.0964677945978035	0.0151687523701176	0.0154659902873581	0.00762369444232675	0.0851450303683942	0.197054552997303
Cuniculiplasma	0.048348106365834	0	0	0.00165046460578653	0.438116100766703	0	0	0.0306483017235163	0	0	0.0244708185488805	0	0	0	0.016214025131739	0	0	0	0	0	0.020968128444764	0.0180218382274992	0.00263873129799193	0.277161862527716	0.0013380432455577	0.00540540540540541	0	0.0137811281231482	0.0899685110211426	0.0214776632302405	0.0117985747321724	0.000392732870955833	0.0327439423706614	0.242241717952075	0.00132391587838509	0.0175848223444476	0.0714703398089793	0.0159731650826611	0.00161727246997938	0.000227721960594992	0.0278986720232117	0.00790993223824716	0.0178794922224209	0.380952380952381	0	0.0402144772117962	0	0.0230043708304578	0.117370892018779	0.0413479429398387	0.100300902708124	0.0179565451607111	0.003573087504913	0.0139261219231974	0	0.0133815067576609	0.00299520766773163	0	0.0336870473303015	0.702576112412178	0	0	0	0	3.27969178768456e-05	0.121044440601764	0	0	0	0.0382116927779901	0	0	0	0.00737952918603793	0.00193960083014916	0	0.0435034802784223	0	0	0	0	0	0.0048716324840454	0.00215220385674931	0	0.0994332305856617	0	0	0.0214346956273221	0.0195405186611953	0	0	0	0.00898515335542624	0.00742059958444642	0.00758437618505878	0	0	0	0.0207425845260319
Ferroplasma	0	0	0	0	0	0.00835631319461853	0	0.0018028412778539	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031803243930881	0.00395809694698789	0.0554323725055432	0.000669021622778848	0	0.00229874488529263	0.00137811281231482	0.0449842555105713	0	0	0.000261821913970556	0	0.0065470734581642	0	0	0.0259892144759925	0	0.00323454493995876	0	0	0.00263664407941572	0	0.0634920634920635	0	0	0	0	0.0586854460093897	0.0206739714699194	0.0200601805416249	0	0.014292350019652	0.00696306096159872	0	0	0.000998402555910543	0.00829393713195654	0	0	0.115573533660792	0.0361663652802893	0	0	0.000196781507261074	0	0	0	0.0169204737732657	0.11463507833397	0	0.0118525542254356	0	0	0	0	0.00483372003093581	0.00661506912747238	0	0	0.00384881841274729	0	0	0	0	0.00994332305856617	0.000206950216056026	0.00358204678153097	0.0071448985424407	0.00279150266588505	0	0	0	0	0	0	0.00309319805747162	0	0.0113526707157859	0.010371292263016
Picrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.0178858880343409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114937244264632	0.00137811281231482	0	0	0.00707914483930341	0.000261821913970556	0	0	0.000220652646397515	0.000976934574691533	0	0	0.00161727246997938	0	0	0	0	0	0	0.0134048257372654	0.229357798165138	0	0	0.0206739714699194	0.0200601805416249	0.0359130903214222	0.003573087504913	0.00348153048079936	0	0	0	0.0248818113958696	0	0	0	0	0	0	0.00029517226089161	0.1902126923742	0	0.0169822535450454	0.0564015792442188	0.0382116927779901	0	0.0118525542254356	0.0638162093171666	0	0	0	0.00966744006187162	0.0198452073824171	0	0.000313162534487024	0.00384881841274729	0.00719476221310886	0	0.00645661157024793	0	0.0298299691756985	0.000413900432112051	0	0	0	0.00968616815187912	0.000327534874275738	0.0403144527313042	0.000528538432672132	0.00742059958444642	0	0.00618639611494324	0	0.0170290060736788	0.0518564613150799
Thermoplasma	0.008058017727639	0	0	0	0	0	0	0.0126198889449773	0	0	0	0	0	0	0	0	0	0	0	0	0.0119817876827223	0.00742075691720556	0.00659682824497981	0	0	0.0843243243243243	0.0471242701484989	0.00689056406157408	0.0449842555105713	0.0429553264604811	0.0259568644107792	0.000392732870955833	0	0.294618305617389	0.00507501086714284	0.116255214388292	0.00649730361899812	0.0159731650826611	0.00161727246997938	0.00136633176356995	0.033478406427854	0.0158198644764943	0.0357589844448418	0.126984126984127	0.0041649312786339	0.0268096514745308	0	0	0	0.0826958858796775	0.280842527582748	0.0897827258035554	0.003573087504913	0.00696306096159872	0.127226463104326	0	0.00898562300319489	0.116115119847392	0.353713996968166	0.0585480093676815	0.14446691707599	0	0	0	3.27969178768456e-05	1.53899360193671	0	0	0.0394811054709532	0.305693542223921	0	0.130378096479791	0.0638162093171666	0.118072466976607	0.0426712182632814	0	0.0725058004640371	0.0992260369120857	0.013848497438028	0	0.0500346393657147	0.518022879343838	0.024358162420227	0.068870523415978	0	0.0198866461171323	0.00144865151239218	0.0250743274707168	0.0214346956273221	0.0316370302133639	0	0.00360288361703312	0	0.00422830746137705	0.0148411991688928	0.0455062571103527	0.0618639611494324	0	0	0.10371292263016
Aciduliprofundum	0	0	0	0.00330092921157306	0	0	0	0.00540852383356169	0	0.00385059684251059	0	0	0	0	0	0	0	0	0	0	0.0599089384136113	0.00848086504823492	0.00659682824497981	0.332594235033259	0.0321130378933847	0.0194594594594595	0.00344811732793895	0.0206716921847222	1.75438596491228	0	0.0684317334465997	0.00209457531176444	0.0654878847413229	0.032735367290821	0.00264783175677017	0.00683854202284073	0.246897537521928	0.0139765194473285	0.00485181740993814	0.00910887842379968	0.150652828925343	0.0448229493500672	0.143035937779367	0.444444444444444	0	0.214477211796247	0	0.115021854152289	0.733568075117371	0.289435600578871	0.180541624874624	0.646435625785599	0.0643155750884339	0.00348153048079936	0.0954198473282443	0.341228422320353	0.00399361022364217	0.0497636227917392	0	0	0.83790811904074	0	0	0	0.000491953768152684	0.432301573577728	0	0	0.00564015792442188	0	0	0.260756192959583	0.0638162093171666	0.140211054534721	0	0	0.00966744006187162	0.0463054838923067	0	0	0.0384881841274729	0.107921433196633	0.0146148974521362	0.0129132231404959	0.00915981588770066	0.0348016307049816	0.000413900432112051	0	0.0142897970848814	0.00465250444314174	0	0	0.00671907545521736	0.000528538432672132	0.00742059958444642	0	0.309319805747162	0.160097583288862	0	0
Nitrososphaera	0	0	0	0	0	0	0	0.0324511430013702	0	0	0	0	0	0	0.00810701256586948	0	0	0	0	0	0.461298825784807	0.043464433372204	0.0158323877879516	0.554323725055432	0.00802825947334618	0.0518918918918919	0.00919497954117052	0.030318481870926	1.84435447593342	0.687285223367698	0.0141582896786068	0.00170184244080861	1.11329404060249	0.726725153856226	0.00419240028155278	0.014654018620373	0.0779676434279774	0.0878524079546362	0.010512271054866	0.00387127333011486	0.133913625711416	0.0500962375088987	0.232433398891471	1.9047619047619	0.0249895876718034	0.17426273458445	1.72018348623853	0.782148608235565	0.146713615023474	0.268761629108952	0.160481444332999	0.592565990303466	0.03573087504913	0.0940013229815827	0.540712468193384	0.0535260270306437	0.010982428115016	0.0414696856597827	0.134748189321206	0.409836065573771	1.21352210343831	0.54249547920434	0	0.112739571589628	6.55938357536912e-05	0.121044440601764	0	0	0.124083474337281	0.15284677111196	0.0202709550998345	0.177788313381534	0.1914486279515	0.516567043022655	0.00775840332059662	0.0101936799184506	0.125676720804331	0.0992260369120857	0	0.000939487603461072	0.280963744130552	0.050363335491762	0.0974326496809081	0.0473484848484848	0.00228995397192516	0.223724768817739	0.000206950216056026	0.0680588888490884	0.0571591883395256	0.0837450799765514	0.803951956605967	0.00131013949710295	0.0268763018208694	0.0126849223841312	0.0742059958444642	0.00379218809252939	0.024745584459773	0.00762369444232675	0.57898620650508	0.394109105994607
Candidatus_Nitrosopelagicus	0	0.0136140860410238	0.0155617802676626	0	0	0.0919194451408039	0.0434027777777778	0.0036056825557078	0	0.0616095494801694	0	0	0	0	0.00810701256586948	0	0	0	0	0	0.0089863407620417	0.0148415138344111	0.00527746259598385	0	0.00468315135945194	0.00756756756756757	0	0.0165373537477778	0	0	0.00235971494643447	0.00798556837610194	0.130975769482646	0.032735367290821	0.00463370557434781	0.014654018620373	0.0714703398089793	0.0219631019886591	0.00970363481987628	0.0109306541085596	0.0725365472603504	0.0448229493500672	0.0357589844448418	0.0634920634920635	0.0041649312786339	0	0	0.0230043708304578	0	0	0	0	0	0.00696306096159872	0.0318066157760814	0.0267630135153218	0.00399361022364217	0	0	0	0	0.0361663652802893	0.00557351465834355	0.112739571589628	3.27969178768456e-05	0.0172920629431091	0	0	0.0282007896221094	0.0382116927779901	0	0.118525542254356	0	0	0	0	0.00483372003093581	0.00661506912747238	0.00692424871901399	0.00814222589666263	0.0115464552382419	0	0	0.0107610192837466	0	0	0	0	0	0.00744400710902679	0.0871755133669121	0	0	0.000528538432672132	0	0	0	0	0	0.010371292263016
Candidatus_Nitrosotenuis	48.2111200644641	0	0.7703081232493	2.2660879037449	0	0	0	0.0018028412778539	9.49554896142433	0.0500577589526377	23.6143398996696	5.00782472613459	0.500804864961545	0	39.7324685853263	0	0	0	0	0	0	0.00742075691720556	0.00263873129799193	0	0	0.00216216216216216	0	0.00137811281231482	0	0	0.00235971494643447	0.000916376698896944	0.130975769482646	0	0	0.00488467287345766	0	0.00399329127066528	0.00242590870496907	0.000455443921189984	0.150652828925343	0	0	0	0	0	0	0	0	0.0413479429398387	0	0	0	0	0.0318066157760814	0.00669075337883046	0.000998402555910543	0.0580575599236958	0	0	0.0288933834151979	0.0361663652802893	0	0	0	0.0518761888293273	0	0.00849112677252271	0.00564015792442188	0	0	0	0.0638162093171666	0.00737952918603793	0.00969800415074578	0	0.0531709203402939	0.0132301382549448	0	0	0.00384881841274729	0.00719476221310886	0	0	0	0.00994332305856617	0.000206950216056026	0	0.0142897970848814	0.00279150266588505	0.00968616815187912	0	0	0	0	0	0	0	0	0
Nitrosopumilus	0	0.00907605736068252	0	0	0.219058050383352	0.718642934737194	0	0	0	0.111667308432807	0.208001957665484	0	0	0	0.00810701256586948	0	0	0	0	0	0.020968128444764	0.0381638927170571	0.00131936564899596	0.110864745011086	0.0013380432455577	0.0281081081081081	0.0586179945749621	0.0275622562462963	1.03463787674314	0.0644329896907216	0.00707914483930341	0.0111274313437486	0.68762278978389	0.0720178080398062	0.0030891370495652	0.0361465792635867	0.285881359235917	0.0319463301653223	0.0161727246997938	0.00728710273903974	0.184131235353197	0.0738260342236401	0.0357589844448418	0.317460317460317	0.00832986255726781	0.0536193029490617	0.114678899082569	0.115021854152289	0.0293427230046948	0.0206739714699194	0.120361083249749	0.0179565451607111	0.021438525029478	0.0243707133655955	0.0954198473282443	0.0200722601364914	0	0.0331757485278262	1.1958901802257	0.0585480093676815	0.0577867668303958	0.0361663652802893	0	0.225479143179256	0	0.259380944146637	0	0.00849112677252271	0	0.305693542223921	0.00337849251663908	0.40298684366481	1.08487555839183	0.17710870046491	0.00193960083014916	0	0.290023201856148	0.0595356221472514	0	0.000313162534487024	0	0.00719476221310886	0.0048716324840454	0.0129132231404959	0.00228995397192516	0.0149149845878493	0	0	0.0500142897970849	0.0139575133294252	0.00968616815187912	0.000327534874275738	0	0.00792807649008198	0	0.0151687523701176	0.00618639611494324	0	0.0283816767894647	0.207425845260319
